CHROM,POS,src,TYPE,start,stop,ID,POSITION
1,6738709,Zhu et al 2021,SBS,6738709,6738709,400,6738709
1,6756815,Weng et al 2019,SBS,6756815,6756815,401,6756815
1,6765267,Monroe et al 2022 (EU lines),INDEL,6765267,6765267,402,6765267
1,6766160,Monroe et al 2022 (EU lines),INDEL,6766160,6766160,403,6766160
1,6795390,Yang et al 2015,SBS,6795390,6795390,404,6795390
1,6817356,Yang et al 2015,SBS,6817356,6817356,405,6817356
1,6821260,Willing et al 2016,SBS,6821260,6821260,406,6821260
1,6830120,Monroe et al 2022 (EU lines),SBS,6830120,6830120,407,6830120
1,6842138,Yang et al 2015,SBS,6842138,6842138,408,6842138
1,6854580,Weng et al 2019,SBS,6854580,6854580,409,6854580
1,6855609,Monroe et al 2022 (EU lines),SBS,6855609,6855609,410,6855609
1,6884617,Zhu et al 2021,SBS,6884617,6884617,411,6884617
1,6897854,Monroe et al 2022 (EU lines),SBS,6897854,6897854,412,6897854
1,6900138,Belfield et al 2021,SBS,6900138,6900138,413,6900138
1,6906389,Weng et al 2019,SBS,6906389,6906389,414,6906389
1,6920879,Monroe et al 2022 (EU lines),INDEL,6920879,6920879,415,6920879
1,6926832,Monroe et al 2022 (EU lines),SBS,6926832,6926832,416,6926832
1,6940915,Willing et al 2016,INDEL,6940915,6940915,417,6940915
1,7016648,Weng et al 2019,SBS,7016648,7016648,418,7016648
1,7059442,Jiang et al 2014,INDEL,7059442,7059442,419,7059442
1,7063004,Weng et al 2019,SBS,7063004,7063004,420,7063004
1,7065549,Ossowski et al 2010,SBS,7065549,7065549,421,7065549
1,7065559,Weng et al 2019,SBS,7065559,7065559,422,7065559
1,7068062,Ossowski et al 2010,SBS,7068062,7068062,423,7068062
1,7068072,Weng et al 2019,SBS,7068072,7068072,424,7068072
1,7080936,Lu et al 2021,SBS,7080936,7080936,425,7080936
1,7090799,Monroe et al 2022 (EU lines),INDEL,7090799,7090799,426,7090799
1,7131971,Weng et al 2019,SBS,7131971,7131971,427,7131971
1,7147807,Monroe et al 2022 (EU lines),SBS,7147807,7147807,428,7147807
1,7164251,Monroe et al 2022 (EU lines),SBS,7164251,7164251,429,7164251
1,7176153,Zhu et al 2021,SBS,7176153,7176153,430,7176153
1,7204209,Willing et al 2016,SBS,7204209,7204209,431,7204209
1,7206388,Weng et al 2019,SBS,7206388,7206388,432,7206388
1,7225976,Willing et al 2016,INDEL,7225976,7225976,433,7225976
1,7254958,Monroe et al 2022 (EU lines),INDEL,7254958,7254958,434,7254958
1,7272158,Zhu et al 2021,INDEL,7272158,7272158,435,7272158
1,7312379,Willing et al 2016,SBS,7312379,7312379,436,7312379
1,7312386,Lu et al 2021,SBS,7312386,7312386,437,7312386
1,7333806,Belfield et al 2021,INDEL,7333806,7333806,438,7333806
1,7339476,Zhu et al 2021,SBS,7339476,7339476,439,7339476
1,7339476,Zhu et al 2021,SBS,7339476,7339476,440,7339476
1,7339476,Zhu et al 2021,SBS,7339476,7339476,441,7339476
1,7394055,Willing et al 2016,SBS,7394055,7394055,442,7394055
1,7405906,Weng et al 2019,SBS,7405906,7405906,443,7405906
1,7419542,Willing et al 2016,SBS,7419542,7419542,444,7419542
1,7432135,Yang et al 2015,SBS,7432135,7432135,445,7432135
1,7443054,Weng et al 2019,INDEL,7443054,7443054,446,7443054
1,7443703,Monroe et al 2022 (EU lines),INDEL,7443703,7443703,447,7443703
1,7489036,Monroe et al 2022 (EU lines),SBS,7489036,7489036,448,7489036
1,7523275,Monroe et al 2022 (EU lines),SBS,7523275,7523275,449,7523275
1,7525374,Weng et al 2019,SBS,7525374,7525374,450,7525374
1,7525582,Monroe et al 2022 (EU lines),INDEL,7525582,7525582,451,7525582
1,7531291,Weng et al 2019,SBS,7531291,7531291,452,7531291
1,7591509,Ossowski et al 2010,SBS,7591509,7591509,453,7591509
1,7591520,Weng et al 2019,SBS,7591520,7591520,454,7591520
1,7604887,Weng et al 2019,SBS,7604887,7604887,455,7604887
1,7630742,Weng et al 2019,INDEL,7630742,7630742,456,7630742
1,7644852,Weng et al 2019,SBS,7644852,7644852,457,7644852
1,7647972,Weng et al 2019,SBS,7647972,7647972,458,7647972
1,7678431,Weng et al 2019,SBS,7678431,7678431,459,7678431
1,7684937,Monroe et al 2022 (EU lines),INDEL,7684937,7684937,460,7684937
1,7700530,Yang et al 2015,INDEL,7700530,7700530,461,7700530
1,7737050,Willing et al 2016,SBS,7737050,7737050,462,7737050
1,7746698,Weng et al 2019,SBS,7746698,7746698,463,7746698
1,7765091,Weng et al 2019,SBS,7765091,7765091,464,7765091
1,7791547,Monroe et al 2022 (EU lines),SBS,7791547,7791547,465,7791547
1,7801849,Willing et al 2016,SBS,7801849,7801849,466,7801849
1,7818425,Monroe et al 2022 (EU lines),SBS,7818425,7818425,467,7818425
1,7840015,Weng et al 2019,SBS,7840015,7840015,468,7840015
1,7842571,Weng et al 2019,SBS,7842571,7842571,469,7842571
1,7852279,Monroe et al 2022 (EU lines),SBS,7852279,7852279,470,7852279
1,7855412,Monroe et al 2022 (EU lines),SBS,7855412,7855412,471,7855412
1,7876020,Yang et al 2015,INDEL,7876020,7876020,472,7876020
1,7890216,Willing et al 2016,SBS,7890216,7890216,473,7890216
1,7955803,Weng et al 2019,SBS,7955803,7955803,474,7955803
1,7959355,Monroe et al 2022 (EU lines),INDEL,7959355,7959355,475,7959355
1,7960444,Willing et al 2016,SBS,7960444,7960444,476,7960444
1,7961216,Lu et al 2021,SBS,7961216,7961216,477,7961216
1,7961216,Lu et al 2021,SBS,7961216,7961216,478,7961216
1,7961216,Lu et al 2021,SBS,7961216,7961216,479,7961216
1,7961216,Lu et al 2021,SBS,7961216,7961216,480,7961216
1,7961216,Lu et al 2021,SBS,7961216,7961216,481,7961216
1,7984359,Monroe et al 2022 (EU lines),INDEL,7984359,7984359,482,7984359
1,7998865,Yang et al 2015,SBS,7998865,7998865,483,7998865
1,8028722,Willing et al 2016,SBS,8028722,8028722,484,8028722
1,8036125,Weng et al 2019,SBS,8036125,8036125,485,8036125
1,8040653,Weng et al 2019,INDEL,8040653,8040653,486,8040653
1,8042278,Belfield et al 2021,SBS,8042278,8042278,487,8042278
1,8062301,Weng et al 2019,SBS,8062301,8062301,488,8062301
1,8079515,Weng et al 2019,INDEL,8079515,8079515,489,8079515
1,8109943,Weng et al 2019,SBS,8109943,8109943,490,8109943
1,8154502,Willing et al 2016,SBS,8154502,8154502,491,8154502
1,8166201,Belfield et al 2021,SBS,8166201,8166201,492,8166201
1,8166884,Weng et al 2019,SBS,8166884,8166884,493,8166884
1,8169508,Weng et al 2019,SBS,8169508,8169508,494,8169508
1,8176660,Monroe et al 2022 (EU lines),INDEL,8176660,8176660,495,8176660
1,8177709,Monroe et al 2022 (EU lines),INDEL,8177709,8177709,496,8177709
1,8178603,Yang et al 2015,INDEL,8178603,8178603,497,8178603
1,8190380,Weng et al 2019,SBS,8190380,8190380,498,8190380
1,8205815,Willing et al 2016,SBS,8205815,8205815,499,8205815
1,8209903,Willing et al 2016,SBS,8209903,8209903,500,8209903
1,8235930,Monroe et al 2022 (EU lines),SBS,8235930,8235930,501,8235930
1,8243853,Willing et al 2016,SBS,8243853,8243853,502,8243853
1,8267564,Weng et al 2019,SBS,8267564,8267564,503,8267564
1,8274710,Yang et al 2015,SBS,8274710,8274710,504,8274710
1,8276186,Weng et al 2019,SBS,8276186,8276186,505,8276186
1,8319580,Belfield et al 2021,INDEL,8319580,8319580,506,8319580
1,8346209,Weng et al 2019,SBS,8346209,8346209,507,8346209
1,8360749,Weng et al 2019,SBS,8360749,8360749,508,8360749
1,8361197,Willing et al 2016,SBS,8361197,8361197,509,8361197
1,8363226,Monroe et al 2022 (EU lines),INDEL,8363226,8363226,510,8363226
1,8364519,Willing et al 2016,SBS,8364519,8364519,511,8364519
1,8366047,Willing et al 2016,SBS,8366047,8366047,512,8366047
1,8409211,Monroe et al 2022 (EU lines),INDEL,8409211,8409211,513,8409211
1,8472664,Monroe et al 2022 (EU lines),SBS,8472664,8472664,514,8472664
1,8500098,Lu et al 2021,INDEL,8500098,8500098,515,8500098
1,8519472,Willing et al 2016,SBS,8519472,8519472,516,8519472
1,8540110,Willing et al 2016,SBS,8540110,8540110,517,8540110
1,8543696,Willing et al 2016,SBS,8543696,8543696,518,8543696
1,8546723,Weng et al 2019,INDEL,8546723,8546723,519,8546723
1,8567314,Zhu et al 2021,SBS,8567314,8567314,520,8567314
1,8567314,Zhu et al 2021,SBS,8567314,8567314,521,8567314
1,8567314,Zhu et al 2021,SBS,8567314,8567314,522,8567314
1,8573446,Willing et al 2016,SBS,8573446,8573446,523,8573446
1,8573464,Willing et al 2016,SBS,8573464,8573464,524,8573464
1,8583386,Monroe et al 2022 (EU lines),INDEL,8583386,8583386,525,8583386
1,8585268,Willing et al 2016,SBS,8585268,8585268,526,8585268
1,8603937,Monroe et al 2022 (EU lines),SBS,8603937,8603937,527,8603937
1,8617766,Willing et al 2016,SBS,8617766,8617766,528,8617766
1,8619403,Willing et al 2016,SBS,8619403,8619403,529,8619403
1,8663278,Willing et al 2016,SBS,8663278,8663278,530,8663278
1,8675513,Weng et al 2019,INDEL,8675513,8675513,531,8675513
1,8675527,Weng et al 2019,INDEL,8675527,8675527,532,8675527
1,8675528,Monroe et al 2022 (EU lines),INDEL,8675528,8675528,533,8675528
1,8677653,Willing et al 2016,SBS,8677653,8677653,534,8677653
1,8684497,Monroe et al 2022 (EU lines),SBS,8684497,8684497,535,8684497
1,8698712,Weng et al 2019,SBS,8698712,8698712,536,8698712
1,8703101,Willing et al 2016,SBS,8703101,8703101,537,8703101
1,8728732,Willing et al 2016,SBS,8728732,8728732,538,8728732
1,8733549,Weng et al 2019,SBS,8733549,8733549,539,8733549
1,8734467,Weng et al 2019,SBS,8734467,8734467,540,8734467
1,8764998,Monroe et al 2022 (EU lines),SBS,8764998,8764998,541,8764998
1,8792929,Willing et al 2016,SBS,8792929,8792929,542,8792929
1,8854109,Willing et al 2016,SBS,8854109,8854109,543,8854109
1,8869681,Willing et al 2016,SBS,8869681,8869681,544,8869681
1,8874822,Willing et al 2016,SBS,8874822,8874822,545,8874822
1,8900283,Monroe et al 2022 (EU lines),INDEL,8900283,8900283,546,8900283
1,8923010,Weng et al 2019,SBS,8923010,8923010,547,8923010
1,8931313,Monroe et al 2022 (EU lines),INDEL,8931313,8931313,548,8931313
1,8933171,Weng et al 2019,SBS,8933171,8933171,549,8933171
1,9002920,Zhu et al 2021,SBS,9002920,9002920,550,9002920
1,9012558,Weng et al 2019,SBS,9012558,9012558,551,9012558
1,9023919,Monroe et al 2022 (EU lines),SBS,9023919,9023919,552,9023919
1,9078257,Monroe et al 2022 (EU lines),INDEL,9078257,9078257,553,9078257
1,9080709,Willing et al 2016,SBS,9080709,9080709,554,9080709
1,9090698,Zhu et al 2021,SBS,9090698,9090698,555,9090698
1,9090698,Zhu et al 2021,SBS,9090698,9090698,556,9090698
1,9090698,Zhu et al 2021,SBS,9090698,9090698,557,9090698
1,9094442,Lu et al 2021,SBS,9094442,9094442,558,9094442
1,9126339,Weng et al 2019,SBS,9126339,9126339,559,9126339
1,9130315,Yang et al 2015,SBS,9130315,9130315,560,9130315
1,9132314,Belfield et al 2021,INDEL,9132314,9132314,561,9132314
1,9134539,Yang et al 2015,SBS,9134539,9134539,562,9134539
1,9156265,Willing et al 2016,SBS,9156265,9156265,563,9156265
1,9192134,Willing et al 2016,SBS,9192134,9192134,564,9192134
1,9192176,Willing et al 2016,SBS,9192176,9192176,565,9192176
1,9196650,Monroe et al 2022 (EU lines),SBS,9196650,9196650,566,9196650
1,9220532,Weng et al 2019,SBS,9220532,9220532,567,9220532
1,9236101,Monroe et al 2022 (EU lines),INDEL,9236101,9236101,568,9236101
1,9243501,Monroe et al 2022 (EU lines),SBS,9243501,9243501,569,9243501
1,9260067,Zhu et al 2021,SBS,9260067,9260067,570,9260067
1,9267492,Zhu et al 2021,SBS,9267492,9267492,571,9267492
1,9267492,Zhu et al 2021,SBS,9267492,9267492,572,9267492
1,9267492,Zhu et al 2021,SBS,9267492,9267492,573,9267492
1,9267492,Zhu et al 2021,SBS,9267492,9267492,574,9267492
1,9297922,Jiang et al 2011,SBS,9297922,9297922,575,9297922
1,9306117,Weng et al 2019,SBS,9306117,9306117,576,9306117
1,9307370,Monroe et al 2022 (EU lines),INDEL,9307370,9307370,577,9307370
1,9307370,Monroe et al 2022 (EU lines),INDEL,9307370,9307370,578,9307370
1,9307370,Monroe et al 2022 (EU lines),INDEL,9307370,9307370,579,9307370
1,9307371,Monroe et al 2022 (EU lines),INDEL,9307371,9307371,580,9307371
1,9308108,Willing et al 2016,SBS,9308108,9308108,581,9308108
1,9335711,Ossowski et al 2010,SBS,9335711,9335711,582,9335711
1,9335724,Weng et al 2019,SBS,9335724,9335724,583,9335724
1,9338191,Zhu et al 2021,SBS,9338191,9338191,584,9338191
1,9338191,Zhu et al 2021,SBS,9338191,9338191,585,9338191
1,9338191,Zhu et al 2021,SBS,9338191,9338191,586,9338191
1,9353422,Monroe et al 2022 (EU lines),SBS,9353422,9353422,587,9353422
1,9369504,Monroe et al 2022 (EU lines),INDEL,9369504,9369504,588,9369504
1,9370140,Willing et al 2016,SBS,9370140,9370140,589,9370140
1,9373643,Weng et al 2019,SBS,9373643,9373643,590,9373643
1,9373690,Weng et al 2019,SBS,9373690,9373690,591,9373690
1,9379235,Willing et al 2016,SBS,9379235,9379235,592,9379235
1,9388596,Willing et al 2016,SBS,9388596,9388596,593,9388596
1,9407450,Willing et al 2016,SBS,9407450,9407450,594,9407450
1,9416882,Weng et al 2019,INDEL,9416882,9416882,595,9416882
1,9418959,Monroe et al 2022 (EU lines),SBS,9418959,9418959,596,9418959
1,9425017,Monroe et al 2022 (EU lines),INDEL,9425017,9425017,597,9425017
1,9426606,Lu et al 2021,SBS,9426606,9426606,598,9426606
1,9426606,Lu et al 2021,SBS,9426606,9426606,599,9426606
1,9454252,Belfield et al 2021,SBS,9454252,9454252,600,9454252
1,9477386,Monroe et al 2022 (EU lines),INDEL,9477386,9477386,601,9477386
1,9477489,Monroe et al 2022 (EU lines),SBS,9477489,9477489,602,9477489
1,9477504,Monroe et al 2022 (EU lines),SBS,9477504,9477504,603,9477504
1,9477516,Monroe et al 2022 (EU lines),SBS,9477516,9477516,604,9477516
1,9480356,Monroe et al 2022 (EU lines),INDEL,9480356,9480356,605,9480356
1,9486795,Zhu et al 2021,SBS,9486795,9486795,606,9486795
1,9498653,Willing et al 2016,SBS,9498653,9498653,607,9498653
1,9509594,Willing et al 2016,SBS,9509594,9509594,608,9509594
1,9530235,Willing et al 2016,SBS,9530235,9530235,609,9530235
1,9543212,Lu et al 2021,SBS,9543212,9543212,610,9543212
1,9552508,Ossowski et al 2010,SBS,9552508,9552508,611,9552508
1,9572987,Weng et al 2019,SBS,9572987,9572987,612,9572987
1,9582862,Belfield et al 2021,INDEL,9582862,9582862,613,9582862
1,9587626,Monroe et al 2022 (EU lines),SBS,9587626,9587626,614,9587626
1,9600447,Willing et al 2016,SBS,9600447,9600447,615,9600447
1,9612240,Weng et al 2019,SBS,9612240,9612240,616,9612240
1,9614986,Willing et al 2016,SBS,9614986,9614986,617,9614986
1,9650211,Monroe et al 2022 (EU lines),INDEL,9650211,9650211,618,9650211
1,9670511,Willing et al 2016,SBS,9670511,9670511,619,9670511
1,9688868,Zhu et al 2021,SBS,9688868,9688868,620,9688868
1,9706374,Zhu et al 2021,SBS,9706374,9706374,621,9706374
1,9721246,Yang et al 2015,INDEL,9721246,9721246,622,9721246
1,9723821,Jiang et al 2014,INDEL,9723821,9723821,623,9723821
1,9734062,Willing et al 2016,SBS,9734062,9734062,624,9734062
1,9756422,Monroe et al 2022 (EU lines),SBS,9756422,9756422,625,9756422
1,9801023,Yang et al 2015,SBS,9801023,9801023,626,9801023
1,9811867,Weng et al 2019,SBS,9811867,9811867,627,9811867
1,9836548,Weng et al 2019,SBS,9836548,9836548,628,9836548
1,9846978,Yang et al 2015,SBS,9846978,9846978,629,9846978
1,9854368,Weng et al 2019,SBS,9854368,9854368,630,9854368
1,9854731,Weng et al 2019,SBS,9854731,9854731,631,9854731
1,9890307,Monroe et al 2022 (EU lines),INDEL,9890307,9890307,632,9890307
1,9891295,Weng et al 2019,SBS,9891295,9891295,633,9891295
1,9896800,Yang et al 2015,SBS,9896800,9896800,634,9896800
1,9909593,Weng et al 2019,SBS,9909593,9909593,635,9909593
1,9914570,Willing et al 2016,SBS,9914570,9914570,636,9914570
1,9927624,Weng et al 2019,SBS,9927624,9927624,637,9927624
1,9928659,Monroe et al 2022 (EU lines),SBS,9928659,9928659,638,9928659
1,9958561,Willing et al 2016,SBS,9958561,9958561,639,9958561
1,9960525,Jiang et al 2014,SBS,9960525,9960525,640,9960525
1,9974825,Monroe et al 2022 (EU lines),SBS,9974825,9974825,641,9974825
1,9994056,Yang et al 2015,SBS,9994056,9994056,642,9994056
1,9999114,Willing et al 2016,SBS,9999114,9999114,643,9999114
1,9999402,Zhu et al 2021,SBS,9999402,9999402,644,9999402
1,9999417,Weng et al 2019,SBS,9999417,9999417,645,9999417
1,10007114,Weng et al 2019,SBS,10007114,10007114,646,10007114
1,10021083,Lu et al 2021,SBS,10021083,10021083,647,10021083
1,10061998,Willing et al 2016,SBS,10061998,10061998,648,10061998
1,10062026,Willing et al 2016,SBS,10062026,10062026,649,10062026
1,10076276,Monroe et al 2022 (EU lines),INDEL,10076276,10076276,650,10076276
1,10080973,Willing et al 2016,SBS,10080973,10080973,651,10080973
1,10090435,Zhu et al 2021,SBS,10090435,10090435,652,10090435
1,10090435,Zhu et al 2021,SBS,10090435,10090435,653,10090435
1,10090435,Zhu et al 2021,SBS,10090435,10090435,654,10090435
1,10090435,Zhu et al 2021,SBS,10090435,10090435,655,10090435
1,10114140,Monroe et al 2022 (EU lines),SBS,10114140,10114140,656,10114140
1,10125774,Willing et al 2016,SBS,10125774,10125774,657,10125774
1,10144574,Willing et al 2016,SBS,10144574,10144574,658,10144574
1,10152007,Monroe et al 2022 (EU lines),INDEL,10152007,10152007,659,10152007
1,10156794,Monroe et al 2022 (EU lines),INDEL,10156794,10156794,660,10156794
1,10157874,Yang et al 2015,SBS,10157874,10157874,661,10157874
1,10184337,Monroe et al 2022 (EU lines),INDEL,10184337,10184337,662,10184337
1,10198376,Willing et al 2016,SBS,10198376,10198376,663,10198376
1,10211978,Willing et al 2016,SBS,10211978,10211978,664,10211978
1,10217118,Willing et al 2016,SBS,10217118,10217118,665,10217118
1,10236037,Monroe et al 2022 (EU lines),SBS,10236037,10236037,666,10236037
1,10240467,Willing et al 2016,SBS,10240467,10240467,667,10240467
1,10286511,Weng et al 2019,SBS,10286511,10286511,668,10286511
1,10290690,Willing et al 2016,SBS,10290690,10290690,669,10290690
1,10307932,Lu et al 2021,INDEL,10307932,10307932,670,10307932
1,10318321,Monroe et al 2022 (EU lines),SBS,10318321,10318321,671,10318321
1,10326726,Zhu et al 2021,INDEL,10326726,10326726,672,10326726
1,10326726,Zhu et al 2021,INDEL,10326726,10326726,673,10326726
1,10347159,Weng et al 2019,SBS,10347159,10347159,674,10347159
1,10349277,Willing et al 2016,SBS,10349277,10349277,675,10349277
1,10359029,Weng et al 2019,SBS,10359029,10359029,676,10359029
1,10367808,Monroe et al 2022 (EU lines),SBS,10367808,10367808,677,10367808
1,10407528,Zhu et al 2021,SBS,10407528,10407528,678,10407528
1,10407528,Zhu et al 2021,SBS,10407528,10407528,679,10407528
1,10407528,Zhu et al 2021,SBS,10407528,10407528,680,10407528
1,10420554,Willing et al 2016,SBS,10420554,10420554,681,10420554
1,10465020,Monroe et al 2022 (EU lines),SBS,10465020,10465020,682,10465020
1,10475076,Zhu et al 2021,SBS,10475076,10475076,683,10475076
1,10501698,Monroe et al 2022 (EU lines),INDEL,10501698,10501698,684,10501698
1,10506636,Monroe et al 2022 (EU lines),SBS,10506636,10506636,685,10506636
1,10515517,Weng et al 2019,SBS,10515517,10515517,686,10515517
1,10526328,Weng et al 2019,SBS,10526328,10526328,687,10526328
1,10534468,Monroe et al 2022 (EU lines),SBS,10534468,10534468,688,10534468
1,10568464,Weng et al 2019,SBS,10568464,10568464,689,10568464
1,10574748,Monroe et al 2022 (EU lines),INDEL,10574748,10574748,690,10574748
1,10575864,Monroe et al 2022 (EU lines),INDEL,10575864,10575864,691,10575864
1,10578520,Willing et al 2016,SBS,10578520,10578520,692,10578520
1,10582282,Weng et al 2019,SBS,10582282,10582282,693,10582282
1,10583004,Willing et al 2016,SBS,10583004,10583004,694,10583004
1,10619278,Willing et al 2016,SBS,10619278,10619278,695,10619278
1,10624909,Zhu et al 2021,INDEL,10624909,10624909,696,10624909
1,10626112,Zhu et al 2021,SBS,10626112,10626112,697,10626112
1,10628917,Willing et al 2016,SBS,10628917,10628917,698,10628917
1,10632267,Monroe et al 2022 (EU lines),INDEL,10632267,10632267,699,10632267
1,10644772,Willing et al 2016,SBS,10644772,10644772,700,10644772
1,10655851,Weng et al 2019,INDEL,10655851,10655851,701,10655851
1,10698068,Zhu et al 2021,SBS,10698068,10698068,702,10698068
1,10703555,Monroe et al 2022 (EU lines),INDEL,10703555,10703555,703,10703555
1,10721221,Willing et al 2016,SBS,10721221,10721221,704,10721221
1,10725301,Weng et al 2019,INDEL,10725301,10725301,705,10725301
1,10732796,Monroe et al 2022 (EU lines),SBS,10732796,10732796,706,10732796
1,10735472,Monroe et al 2022 (EU lines),SBS,10735472,10735472,707,10735472
1,10739481,Willing et al 2016,SBS,10739481,10739481,708,10739481
1,10763451,Weng et al 2019,SBS,10763451,10763451,709,10763451
1,10829236,Zhu et al 2021,SBS,10829236,10829236,710,10829236
1,10843268,Weng et al 2019,INDEL,10843268,10843268,711,10843268
1,10852634,Monroe et al 2022 (EU lines),SBS,10852634,10852634,712,10852634
1,10854895,Monroe et al 2022 (EU lines),INDEL,10854895,10854895,713,10854895
1,10891650,Jiang et al 2014,INDEL,10891650,10891650,714,10891650
1,10915555,Monroe et al 2022 (EU lines),SBS,10915555,10915555,715,10915555
1,10916353,Monroe et al 2022 (EU lines),SBS,10916353,10916353,716,10916353
1,10916874,Monroe et al 2022 (EU lines),INDEL,10916874,10916874,717,10916874
1,10918704,Weng et al 2019,SBS,10918704,10918704,718,10918704
